audit_id,audit_stratum,parent_asin,expected_device_type,source_domains,candidate_confidence,ambiguity_status,product_title,main_category,categories_evidence,features_evidence,description_evidence,candidate_device_terms,candidate_smart_terms,matched_fields,exclusion_reasons,audit_label,audit_device_type,audit_notes
c85bb7a558dff44d,eligible,B086MN9RX5,smart_plug,Electronics,high,single_device_type,Smart Power Strip USB Port WiFi Compatible with Alexa,All Electronics,Electronics Accessories & Supplies Power Strips & Surge Protectors Power Strips,"Multifunction Smart power strip with 5 individually controlled Smart outlets; 2 USB charging ports; High power rating of 100-240v and 2500W Easy setup: Download the smart Life APP (Android or iOS) and follow the supplied setup instructions. No hub required, works with any 2.4G Wi-Fi router. Complete APP control Feature",Smart power strip WiFi Compatible with Alexa expandable flexible 10ft lead 2500w,plug|power strip,alexa|app control|smart|voice control|wi fi|wifi,description|features|title,,,,
e8a2972fa46cd65b,eligible,B08RBVV857,smart_plug,Electronics,high,single_device_type,Smart Power Strip Black 1 Pack and Wall Extender White 1 Pack,All Electronics,Electronics Accessories & Supplies Power Strips & Surge Protectors Power Strips,"Voice Control - Work with Alexa, Google Home assistant, control your home appliances with the smart power strips by simply giving voice commands to Alexa or Google assistant. No hub required, the smart power strip works with any 2.4G Wi-Fi router without the need for a separate hub or paid subscription service. Remote ",,outlet|plug|power strip|smart plug,alexa|app control|google home|smart|voice control|wi fi|wifi,features|title,,,,
b86732d50b374ad1,eligible,B07519PSGJ,smart_plug,Electronics,high,single_device_type,"LITEdge Smart Power Strip, 5.6ft Cable Length Wi-Fi Accessible 3 AC Outlets 2 USB Ports, Wireless Distance APP Control, Compatible with Alexa",Tools & Home Improvement,Electronics Accessories & Supplies Power Strips & Surge Protectors Power Strips,"DISTANCE ACCESS WITH APP: With the LITEdge power strip, you can control your lights and other electronics that’s connected to it with just a simple tap on the Smart Life or LITEdge App in your smartphone even when you’re on the other side of the world 2 USB ports + 3 AC outlets: Ideal for your daily essential electroni",,power strip,alexa|app control|smart|voice control|wi fi,features|title,,,,
3fae0ef27149f0e5,eligible,B07R8DZKSV,smart_plug,Electronics,high,single_device_type,"meross Smart Power Strip USB Charger WiFi Surge Protector Power Bar, Alexa Google Home, SmartThings & IFTTT Supported, Remote Control, 4 AC Outlet and 4 USB Port",All Electronics,Electronics Accessories & Supplies Power Strips & Surge Protectors Surge Protectors,"Remote Control: This smart Wi-Fi surge protector with 4 Outlets and 4 USB Ports, ideal for home and office use. Turn each AC outlet and 4 USB ports on/off from anywhere with your Meross app. 4 USB ports only be controlled together. All data is securely transmitted and stored using Amazon AWS servers in US. Voice Contro","This smart Wi-Fi surge protector, equips with 4 AC outlets and 4 USB ports, ideal for home and office use. Each outlet and four USB ports can be controlled from anywhere with your Meres app (iOS, Android). It allows you to turn the connected devices on and off, and to set schedules or activate the auto-off timer routin",outlet|power strip,alexa|google home|ifttt|smart|smartthings|voice control|wi fi|wifi,description|features|title,,,,
ff1e119c3b9bf755,eligible,B077FX2HY3,smart_plug,Electronics,high,single_device_type,"Smart Plugs That Work with Alexa Google Home Siri, Wireless 2.4G WiFi Outlet Controlled by Smart Life Tuya Avatar Controls APP, 10A Mini Socket Enchufe Inteligente with Timer, Freecube, 1 Pack",All Electronics,Electronics Portable Audio & Video Portable Speakers & Docks Portable Bluetooth Speakers,"power strip,extension cord,outlet extender,extension cord with multiple outlets,outlet usb ports",,outlet|power strip|socket,alexa|google home|smart|tuya|wifi,features|title,,,,
66e93ad0934abc20,eligible,B091Z5R792,smart_plug,Electronics,high,single_device_type,Ring Outdoor Smart Plug with Ring Bridge (1st generation),Amazon Devices,Amazon Devices & Accessories Amazon Devices Smart Home Security & Lighting,"This bundle includes Outdoor Smart Plug + Ring Bridge (1st Gen) Control your existing outdoor lights or appliances from anywhere with the dual Outdoor Smart Plug. Connect Outdoor Smart Plug to the included Ring Bridge to enable customizable smart controls in the Ring app and sync with other select Ring Smart Lights, Ri",,plug|smart plug,alexa|smart,categories|features|title,,,,
fb60cccd79b1bd79,eligible,B083JKSSR5,smart_plug,Electronics,high,single_device_type,"Kasa Smart Plug Power Strip KP303, Surge Protector with 3 Individually Controlled Smart Outlets and 2 USB Ports, Works with Alexa & Google Home, No Hub Required , White",Tools & Home Improvement,Electronics Accessories & Supplies Power Strips & Surge Protectors Power Strips,3 smart outlets plus 2 USB ports: Support 5 appliances simultaneously with 3 independently controllable smart outlets and 2 always-on USB ports. Ideal for charging devices in the home and office. Voice control: Compatible with Alexa and Google Assistant. Free up your hands by using voice commands to control plugged in ,"With independent control of 3 devices and extra USB ports to charge 2 others, the Kasa smart Wi-Fi power strip is ideal for your family rooms, home office or small business, power up your office remotely and even your holiday lights. Remotely control each outlet with the Kasa smart app or use voice commands with Alexa,",outlet|plug|power strip|smart plug,alexa|google home|smart|voice control|wi fi|wifi,description|features|title,,,,
efc8d6b86df6eaa7,eligible,B08TR1RVQP,smart_plug,Electronics,high,single_device_type,"Smart Power Strip, WiFi Surge Protector, Voice Control Compatible with Alexa & Google Assistant, 4 AC Outlets 4 USB Port, APP Individual Control, Timer Schedule",All Electronics,Electronics Accessories & Supplies Power Strips & Surge Protectors Power Strips,【Remotely Comtrol】—— Use the fully control mode or control 4 sockets individually with your smart phone no matter where you are. The Wi-Fi Smart Power Strip Surge Protector appliances status will feedback to your phone in real time.Surge Protection Strip detects your devices to deliver the ideal charging speed up to 2.,"Save Money by Running the Devices on Your Schedule With the wifi surge protector,you can manage computers, gaming consoles, entertainment centers or any device that can be powered off when not in use for energy savings.Monitor energy usage and costs at anytime. Built-In USB Ports 4 USB charging ports are perfect for ch",outlet|plug|power strip|smart plug,alexa|smart|voice control|wi fi|wifi,description|features|title,,,,
394297a8ace5ecee,eligible,B08RML2BW4,smart_plug,Electronics,high,single_device_type,6 in 1 Smart Power Strip 1 Pack and 15A Smart Pug 4 Pack,All Electronics,Electronics Accessories & Supplies Power Strips & Surge Protectors Power Strips,"Voice Control: Wifi smart plug works with Amazon Alexa and Google Assistant. Just say the commands turn on the light, when your hands are full or entering a dark room, or tell Alexa to turn on the bread maker when you are making up. Remote Control - Free app control the smart plug by your smartphone (ios 8.0 or above/A",,plug|power strip|smart plug|socket,alexa|app control|smart|voice control|wi fi|wifi,features|title,,,,
44c2549c73534c81,eligible,B0C2VG36BT,smart_plug,Electronics,high,single_device_type,"UltraPro 7-Outlet Wi-Fi Surge Protector, Smart Power Strip, 3 Ft Cord, 3 Group Controlled Outlets, Works with Amazon Alexa & Google Home, 1440 Joules, Black, 55144",All Electronics,Electronics Accessories & Supplies Power Strips & Surge Protectors Surge Protectors,Power More – 4 always-on outlets power household appliances and electronics while 3 Wi-Fi outlets pair with the easy-to-use UltraPro app (available in the Apple App Store and Google Play). Wirelessly control 3 grounded outlets at the same time (cannot be controlled individually) for hassle-free mobile operation of ligh,"Gain wireless control of your outlets with the UltraPro™ 7-Outlet Wi-Fi Smart Surge Protector. Pair this premium Wi-Fi power strip with the UltraPro app to take full advantage of the unit’s features, including ON/OFF control of three smart outlets at the same time from the convenience of your mobile device (cannot be c",outlet|plug|power strip,alexa|google home|smart|voice control|wi fi,description|features|title,,,,
9e1110da417829ab,eligible,B08FRDF58C,smart_plug,Electronics,high,single_device_type,"Smart Plug, Surge Protector, USRISE WiFi Power Strip with 4 Smart Outlets and 3 Always on outlets and 3 USB Ports(Smart 4.8A 24W Total), 6ft Extension Cord, 1875W/15A, Black",All Electronics,Electronics Accessories & Supplies Power Strips & Surge Protectors Power Strips,"Smart Power Strip(2.4G WIFI ONLY): 4 USB charging ports (5V/3.4A 17W), 3smart outlets and 3 always on outlets with built-in surge protector 1680 Joules, the 3 Alexa smart outlets works with Alexa Google Assistant for Voice Control, Remote Control Your Home appliances from Anywhere, NOTE: Please make sure you have 2.4G ","Specifications: Input Voltage: 100-240VAC; 60HZ; Max.Current: 15A; Max.Power Rating: 1875W; USB Port Output: DC 5V, Total 3.4A; Item Dimensions: 8.1*3.8*1.2 INCH; Package list: 1 x Electric Wall Outlet with USB Charger; 1 x Instruction manual ; 1 x Paper Box; Notice: Do not exceed the total rating or it may cause damag",outlet|plug|power strip|smart plug,alexa|google home|smart|voice control|wifi,description|features|title,,,,
496ad801fc5a004a,eligible,B0BRKJM5MD,smart_plug,Electronics,high,single_device_type,"Smart Plug Power Strip, Meross WiFi Flat Outlet 15A Compatible with Apple HomeKit, Siri, Alexa, Google Assistant & SmartThings, with 4 AC Outlets & 4 USB Ports, 6 Feet Surge Protector Extender",All Electronics,Electronics Accessories & Supplies Power Strips & Surge Protectors Power Strips,"4 Outlets & 4 USB Ports: Equipped with 4 Outlets (Independently controlled, 15A Max load) and 4 USB Ports (simultaneously controlled, up to 4.0A for four USB ports). You can charge your phone, tablet, and other USB gadgets together. Voice Control: Compatible With Apple HomeKit(iOS 13 or above), Siri, Alexa, Google Assi",,outlet|plug|power strip|smart plug,alexa|homekit|smart|smartthings|voice control|wifi,features|title,,,,
45cd88efcb70d381,eligible,B00K4YEI28,smart_plug,Electronics,high,single_device_type,“Discontinued by Manufacturer” D-Link Smart Plug (DSP-W215),Computers,Electronics Computers & Accessories Networking Products Routers,"Service for this device has ended as of 12/31/2022 All services - including, but not limited to remote viewing, management and setup will no longer function Service for this device has ended as of 12/31/2022 All services - including, but not limited to remote viewing, management and setup will no longer function Servic","The mydlink Wi-Fi Smart Plug (DSP-W215) is a compact, multi-purpose and easy to use device that allows you to monitor and control your home’s electronic devices from anywhere. Use the free mydlink Home app to turn devices on or off, monitor energy use of connected devices, create on/off schedules and set up push alert ",plug|smart plug,smart|wi fi,description|title,,,,
54628cab55db1c88,eligible,B07MTKMD36,smart_bulb,Electronics,high,resolved_by_explicit_exclusion,Philips Hue White and Color Ambiance E12 Decorative Candle 6W Equivalent Dimmable LED Smart Bulb (Compatible with Amazon Alexa Apple HomeKit and Google Assistant) (Renewed),Health & Personal Care,Electronics Portable Audio & Video MP3 & MP4 Player Accessories,"VOICE CONTROL: The Philips Hue White and Color Ambiance Smart Bulb Candle works with Alexa for voice control (Philips Hue Hub required, Alexa smart device and hue hub sold separately). For the full Hue experience and to take advantage of voice activation purchase the Philips Hue Hub (Model: 458471). Search ""Philips Hue","VOICE CONTROL: The Philips Hue White and Color Ambiance Smart Bulb Candle Compatible with Alexa for voice control (Philips Hue Hub required, Alexa smart device and hue hub sold separately). For the full Hue experience and to take advantage of voice activation purchase the Philips Hue Hub (Model: 458471). Search ""Philip",bulb|dimmer|dimmer switch|smart bulb,alexa|home automation|homekit|smart|smartthings|voice control,description|features|title,smart_switch:approved_identity_phrase_absent|smart_switch:identity_not_in_title_or_categories|smart_switch:required_target_context_absent,,,
177d9d48fb2c6e69,eligible,B0B3S9W38J,smart_bulb,Home_and_Kitchen,high,single_device_type,"KAUF A15 RGBWW Smart Bulb with ESPHome, Compatible with Tasmota, Made for Home Assistant",Tools & Home Improvement,Home & Kitchen Home Décor Products,"Five independently controllable LED channels: Red, Green, Blue, Warm White, and Cold White. Runs ESPHome out of the box for 100% local control without flashing, soldering, editing YAML, or hoping tuya-convert works. Connects natively to Home Assistant without going through a cloud connection or requiring a third-party ",,bulb|smart bulb,smart|tuya,features|title,,,,
23dfca1acbc43b72,eligible,B082JPGQ2S,smart_bulb,Electronics,high,single_device_type,"Ring PAR38 Smart LED Bulb, White (Starter Kit: 2-pack)",Amazon Devices,,Replaces standard PAR38 light bulbs – screw into your desired outdoor fixture and shine 1500 lumens of light (120W equivalent brightness) where you need it most. Ring Bridge included – this Starter Kit includes a Ring Bridge so that you may enable smart features for your Ring Smart Lights. Smart features – when connect,,bulb|led bulb,alexa|smart,features|title,,,,
9ba808c06e08c453,eligible,B0B3SLPYQ7,smart_bulb,Home_and_Kitchen,high,single_device_type,"KAUF A19 RGBWW Smart Bulb with ESPHome, Compatible with Tasmota, Made for Home Assistant (4)",Tools & Home Improvement,Home & Kitchen Home Décor Products,"Five independently controllable LED channels: Red, Green, Blue, Warm White, and Cold White. Runs ESPHome out of the box for 100% local control without flashing, soldering, editing YAML, or hoping tuya-convert works. Connects natively to Home Assistant without going through a cloud connection or requiring a third-party ",,bulb|smart bulb,smart|tuya,features|title,,,,
d73563d125cd899e,eligible,B00JDT11CU,smart_bulb,Electronics,high,resolved_by_explicit_exclusion,"Sengled Pulse LED Smart Bulb with JBL Bluetooth Speaker, App Controlled Up to 8 BR30 LED Light Bulbs with Starter Kit, E26 Base, Compatible with Amazon Alexa, Candy Apple Red, 2 Pack",Home Audio & Theater,Electronics Home Audio Wireless & Streaming Audio,"STREAM EFFORTLESSLY: Bluetooth speaker connects with Amazon Echo & Echo Dot for voice control; ask Alexa to play music from Amazon Music, Spotify, Pandora, iHeartRadio, TuneIn and SiriusXM EASY SET UP: install into standard E26 light sockets or fixtures, download the iOS/Android app and set up. Suitable for 5 to 6-inch","With Pulse, you get the energy efficiency of a dimmable LED light with the rich sound of a JBL speaker that you can control using your iOS or Android device. Set-up is simple. Just screw Pulse into any standard light socket or fixture and enjoy high-quality stereo sound right out of the box. No need to worry about wire",bulb|smart bulb|socket,alexa|app controlled|smart|voice control,description|features|title,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:starter kit,,,
5679e368cfddd9a0,eligible,B07YP9Q65C,smart_bulb,Electronics,high,single_device_type,"Ring PAR38 Smart LED Bulb, Black (Bridge required)",Amazon Devices,,"Replaces standard PAR38 light bulbs – screw into your desired outdoor fixture and shine 1500 lumens of light (120W equivalent brightness) where you need it most. Ring Bridge, Echo (4th Gen) or Echo Show 10 (3rd Gen) required to enable smart features, such as mobile notifications and customizable settings. Smart feature",,bulb|led bulb,alexa|smart,features|title,,,,
17a1111ede2ea121,eligible,B07YPD1BHD,smart_bulb,Electronics,high,single_device_type,"Ring PAR38 Smart LED Bulb, White (Bridge required)",Amazon Devices,,"Replaces standard PAR38 light bulbs – screw into your desired outdoor fixture and shine 1500 lumens of light (120W equivalent brightness) where you need it most. Ring Bridge, Echo (4th Gen) or Echo Show 10 (3rd Gen) required to enable smart features, such as mobile notifications and customizable settings. Smart feature",,bulb|led bulb,alexa|smart,features|title,,,,
947e11ef6544e177,eligible,B082JSKFGX,smart_bulb,Electronics,high,single_device_type,"Ring PAR38 Smart LED Bulb, Black (Starter Kit: 2-pack)",Amazon Devices,,Replaces standard PAR38 light bulbs – screw into your desired outdoor fixture and shine 1500 lumens of light (120W equivalent brightness) where you need it most. Ring Bridge included – this Starter Kit includes a Ring Bridge so that you may enable smart features for your Ring Smart Lights. Smart features – when connect,,bulb|led bulb,alexa|smart,features|title,,,,
b73919ef5882761d,eligible,B08K46NTDD,smart_switch,Electronics,high,single_device_type,"Legrand - Pass & Seymour Radiant WWRL10LACCV2 Enabled, Light Almond Smart Wi-Fi Switch",Tools & Home Improvement,Amazon Devices & Accessories Amazon Devices Smart Home Security & Lighting Smart Lighting Smart Light Switches,"Control lights from smart phones and tablets with Legrand's smart lights app Schedule lights on/off automatically, Group lights, and create scenes Know your home is secure, even when you’re away Just ask Alexa or the Google assistant to turn lights on Out-of-the-box connectivity with OCF certification Installs easily i","Enhance your living environment with Legrand smart devices. The radiant smart switch enables convenient control of your lights using your voice, the smart lighting app, and other connected devices in the home. Its patented tru-universal technology operates all dimmable lighting types and loads (except 0-10V) without fl",dimmer|smart switch|switch,alexa|home automation|smart|wi fi,categories|description|features|title,,,,
e9e49542ce743319,eligible,B07HHR1FZP,smart_switch,Electronics,high,single_device_type,"Smart-Wall-Switch Smart-WiFi-Switch, Meross Remote Control and Timer switches Compatible with Alexa/Google Assistant/IFTTT Fit for US/CA Wall Switches No Hub Needed(2 Packs)",Tools & Home Improvement,Electronics Accessories & Supplies Power Strips & Surge Protectors Power Strips,"【 Remote Access】Associating the Meross APP(iOS, Android) according to the instruction，you can control your smart wall switches anywhere any time 【Easy To Install:】The Smart Wi-Fi Wall Switch complies with US/CA wall switch regulations and can seamlessly replace your conventional wall switches.Neutral wire is required f",,light switch|switch|wall switch,alexa|ifttt|smart|voice control|wi fi|wifi,features|title,,,,
014a9ffb67edb1bf,eligible,B07DFNM96Z,smart_switch,Electronics,high,single_device_type,"ZLINK Z-Wave Plus Smart Light Dimmer with S2 and SmartStart, Amazon Alexa Ready - ZL-WD-100",All Electronics,,"SUPPORTS: Z-Wave S2 Security and SmartStart for an easy and secure inclusion THE LATEST: Z-Wave Plus On/Off Switch that supports all the latest Features in Z-Wave: Instant Status, Z-Wave Plus - 500 series Chip, Double Tap Triple Tap Scenes and More! CONTROL AND DIM: LEDs, CFL, and Incandescent and other loads. UL Certi","From the manufacturer: ZLINK - The same great performance and quality of other well-known brand names: GE; Leviton; Cooper; without the expensive cost of branding. ZLINK, one of the first to bring important features such as Security S2, the latest in Z-Wave network security and SmartStart, simple scan-and-go, and insta",dimmer|light switch,alexa|smart|z wave,description|features|title,,,,
fe4f8a1c5f38cf3e,strong_exclusion,B08N5821B5,excluded,Electronics,excluded,single_device_type,Lyntex Portable 2.5 inch mobile USB 3.0 External Hard Drive HDD for PC Laptop and Mac (500GB),Computers,Electronics Computers & Accessories Data Storage External Hard Drives,USB 3.0 Super speed 5Gbps transfer rate ultra slim and light weight Portable external hard drive. Runs straight from a usb 2.0 or usb 3.0 port no external power source needed Reliable portable storage solution formatted to FAT32 for use with all operating systems mac os and windows PS4 PS3 XBOX Connect it to your smart,"Backup data and transfer all of your files quickly and easily with this New Plug & Play USB External Portable 2.5 inch hard drive! from lyntex , with a slim design and a super speed USB 3.0 interface, this Hard Drive offers both style and speed with data transfer rates of up to 5Gbps, USB 3.0 (also known as SuperSpeed ",plug,smart,description|features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
05c3d876ad53693b,strong_exclusion,B07PQJS46S,excluded,Electronics,excluded,single_device_type,"DIZA100 USB C Hub, 6 in 1 Type C to 4K HDMI Adapter with Gigabit Ethernet Port, 2 USB3.0, SD Card Reader, USB-C PD, Compatible with MacBook Pro, Microsoft Series, XPS and Other Type C Devices",Computers,Electronics Computers & Accessories Computer Accessories & Peripherals USB Hubs,"【 Upgraded Chip 6 in 1 USB C Hub 】 DIZA100 Multiport Type C USB Adapter includes 1 Gigabit Ethernet Port,4K HD video output port 1 USB Type-C Female PD charging port, 1 SD card slot, 2 USB 3.0 Type A ports in an extremely compact size and sleek design to help you connect your portable devices easily and convenient for ",,plug,smart,features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
2afb67227a46321b,strong_exclusion,B00E80ELI0,excluded,Electronics,excluded,single_device_type,Belkin AC Dual Band Wi-Fi USB Adapter F9L1109,Computers,Electronics Computers & Accessories Networking Products Network Adapters USB Network Adapters,,"The Belkin AC Wi-Fi Dual-Band USB Adapter brings next-generation Wi-Fi to your laptop. Enjoy the speed and performance of the most powerful networking technology ever developed. Stream HD video seamlessly with no buffering. With powerful networking technology and improved coverage, the Belkin AC Wi-Fi Dual-Band USB Ada",plug,wi fi,description|title,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:usb adapter,,,
ba526ded4db6fb90,strong_exclusion,B0BM46P6D6,excluded,Electronics,excluded,single_device_type,"QAMY Light Socket Security Camera 5GHz&2.4GHz,Light Bulb Security Camera Easy Installation,Light Bulb Camera Full Color Night,Security Camera Light Bulb Outdoor,Motion Alarm",Camera & Photo,Electronics Camera & Photo Video Surveillance Surveillance Cameras Bullet Cameras,"📷 ➤【Wireless Security Camera Outdoor Easy Installation】 Wifi panorama camera support 2.4Ghz & 5G dual-band network, Can be installed using ordinary E27 bulb base Screw in security camera for light socket support Apple & Android system, users can download the APP through and connect the Light bulb camera to the wifi, Th",,bulb|light bulb|socket,smart|wifi,features|title,smart_bulb:approved_identity_phrase_absent|smart_bulb:smart_evidence_not_in_title_or_categories|smart_bulb:wrong_product:bulb camera|smart_bulb:wrong_product:camera|smart_bulb:wrong_product:cameras|smart_bulb:wrong_product:light bulb camera|smart_bulb:wrong_product:security camera|smart_plug:approved_identity_phrase_absent|smart_plug:smart_evidence_not_in_title_or_categories|smart_plug:wrong_product:camera|smart_plug:wrong_product:cameras|smart_plug:wrong_product:security camera,,,
9336283617ef546f,strong_exclusion,B089ZY1GSH,excluded,Electronics,excluded,single_device_type,"Xiaomi Mi WiFi Repeater Professional Extender (with EU Plug, 300Mbps, 2.4 GHz) WiFi Signal Enhancement Receiver, Wireless Network Signal Improvement, Wireless Router",All Electronics,Electronics Computers & Accessories Networking Products Repeaters,,wifi amplifier,plug,wifi,description|title,smart_plug:approved_identity_phrase_absent|smart_plug:wrong_product:router|smart_plug:wrong_product:wifi repeater,,,
2834f6936287d2b4,strong_exclusion,B09MRV71S6,excluded,Electronics,excluded,single_device_type,"GVM Desk Bicolor LED Video Light,60W LED Digital Display Video Light with APP Control,Aluminum Alloy Photography Lighting Dimmable 360 Rotation for Shooting,Game Live",Camera & Photo,Electronics Camera & Photo Lighting & Studio Lighting On-Camera Video Lights,"Warranty: 2021 Upgraded Desk Bicolor LED Video Light, including a three-year full refund and lifetime warranty. Bi-color photography light is made of aluminum alloy.There is a U-shaped frame design,which can adjust as you want.Its color rendering index is ≥97..The brightness can be adjusted through the brightness adjus",,bulb|led bulb,app control|smart,features|title,smart_bulb:approved_identity_phrase_absent|smart_bulb:identity_not_in_title_or_categories|smart_bulb:wrong_product:camera,,,
30dbbb3cc577e88f,strong_exclusion,B00JLADMU0,excluded,Electronics,excluded,single_device_type,IN-Camera USB AC Power Adapter/Battery Charger + PC Data Sync Cable Cord Lead For Nikon Coolpix S3000 S3100 S3300 S3500,Camera & Photo,Electronics Power Accessories AC Adapters,"Brand New, High Quality 5V 1A USB Charger + USB 2.0 charger data/lead cable (non-OEM). 2-in-1 feature: this cable can both sync and charge your device through a USB port. USB cable data cable with Magnetic ring can effectively shield EMI/RFI interference. Come with magnetic ring and precise connectors ensure a high dat","Antoble: Antoble is a consumer technology accessories brand. Antoble chargers are manufactured with the highest quality materials and include multiple smart features safeguarding against incorrect voltage, short circuit, internal overheating. CE/FCC/RoHS certified. We are confident in the quality of the Antoble product",plug,smart,description|features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:camera|smart_plug:wrong_product:power adapter,,,
dcd1a9830d6163aa,strong_exclusion,B08LGQY454,excluded,Electronics,excluded,single_device_type,"2 Pack OTG Host Cables for Fire TV Stick 4K, SNES Classic Mini, Alexa Streaming TV Sticks, Android Phone, Samsung Tablet, Sega Genesis, 2 in 1 Micro USB to USB Adapter OTG Cords with Micro USB Power",Computers,Electronics Computers & Accessories Computer Accessories & Peripherals Computer Cable Adapters USB-to-USB Adapters,"Comes with 2 Pack. 2 in 1 Micro USB to USB adapter (OTG Port + Power Port) Important: It can NOT charge any smart phone or tablet! Plug & Play - No complicated set up. Compatible with the most popular streaming and media devices.Allows USB Accessories like Ethernet Adapters, Keyboards, USB flash drives or SD card reade","2 Pack OTG Host Cables for Fire TV Stick 4K, SNES Classic Mini, Alexa Streaming TV Sticks, Android Phone, Samsung Tablet, Sega Genesis, 2 in 1 Micro USB to USB Adapter OTG Cords with Micro USB Power",plug,alexa|smart,description|features|title,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:usb adapter,,,
706d2fbe23b9979e,strong_exclusion,B07WFW85Z1,excluded,Electronics,excluded,single_device_type,"Amazon Fire HD 8 Case Tablet Slim-Fit Lightweight Smart Cover Cases with Auto Sleep/Wake for HD 8 8th Generation 2018 / 7th Generation 2017 / 6th Generation 2016, (New Gold),Not Suit for 10th 2020 Release Fire HD 8 & 8 Plus 2020",Computers,"Electronics Computers & Accessories Tablet Accessories Bags, Cases & Sleeves Cases","Automatically Wake/Sleep & Magnetic Closure. Specifically designed for Amazon Fire HD 8 tablet (8"" Display, 7th and 8th Generation Tablets, 2017 and 2018 Releases). Also Compatible with Fire HD 8 Previous 6th (2016 Release),Not Suit for 10th 2020 Release,Fire HD 8 & 8 Plus 2020 Kickstand Function: This multifunction co","Our This Slim, Form-fitting Fabric Case Perfectly Designed for Your Precious All-New Amazon Fire HD 8 Tablet, Features a Combination of Functionality and Style. Made of Rugged PC and High Quality Silicone. Provides Full Body Protection with a Comfortable and Secure Grip to Prevent Impact Accidental Drops. Features: - N",plug,smart,features|title,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:fire hd,,,
d939a5d83766332e,strong_exclusion,B072QZQHKB,excluded,Electronics,excluded,single_device_type,Universal Smart Battery Charger - LCD Display for AA/AAA/C/D/9V Ni-MH Ni-CD Rechargeable Batteries with Claimshell Cover and Over Temperature Protection,Home Audio & Theater,,"Multi-Function: Independent charging slot. It can random charge up to 4 batteries of AA/AAA/C/D size, or 2 batteries of 9V Ni-MH/Ni-CD rechargeable batteries at the same time. One battery charged at one time is workable. LCD Display: You can observe the charging process of the batteries directly & clearly through the L",Technical Specifications Product Dimensions: 19.5 cm x 9 cm x 5 cmApplicable Batteries: Ni-MH/NI-Cd batteryBattery Sizes: AA/AAA/C/D/9VInput: 100 – 240 V AC 50/60 HzOutput: 1.2 V DC: 1000 – 1800 mA9V DC: 25 mAAA/AAA/C/D: 1000 – 1800 mA Estimated Charging Time: 9V <12 hoursAA <5 hoursAAA <5 hoursC <5 hoursD <5 hours Pac,plug|smart switch,smart,description|features|title,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_switch:approved_identity_phrase_absent|smart_switch:identity_not_in_title_or_categories|smart_switch:required_target_context_absent,,,
1bf5ddf227740e8e,strong_exclusion,B00V43Y9EU,excluded,Electronics,excluded,single_device_type,"Kasda AC1750 Dual Band Wireless Router, Long Range High Power WiFi Router with Gigabit Ethernet, Dual Core Processor for High Performance with USB2.0 / USB3.0 (KA1750 Link Genius)",All Electronics,Electronics Computers & Accessories Networking Products Routers,"High compatibility with all b/g/n/ac Wi-Fi devices, computer OS and browsers AC Dual-band WiFi speed up to 1750Mbps, with 4 x 10/100M/1000Mbps Gigabit Ethernet Ports, USB2.0&USB3.0 Host Ports Quick Setup Wizard via webpage for easy installation, no CD or driver required Separated guest WiFi network for both 2.4GHz and ","Compatibility: The router supports all b/g/n/ac Wi-Fi devices such as laptop, iphone, ipad, android phone and tablet, kindle, wifi printer, wifi camera and Wi-Fi extender…etc. Compatible with modems from all service providers in US, works with all OS like Windows 7, 8, 10 Vista, XP, Mac…etc and all browsers like IE, fi",plug,wi fi|wifi,description|features|title,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories|smart_plug:wrong_product:router,,,
27c680ef1bc1409a,strong_exclusion,B0B9SDCKRY,excluded,Electronics,excluded,single_device_type,"[Apple MFi Certified] Lightning to HDMI Adapter for iPhone to TV, Lightning to HDMI for iPhone/iPad/iPad, 2K Sync Screen Connector Directly Connect on HDTV/Monitor/Projector (6.6ft,Red)",All Electronics,Electronics Computers & Accessories Computer Accessories & Peripherals Computer Cable Adapters DVI-HDMI Adapters,"【Upgraded Lightning to HDMI】This lightning to hdmi adapter supports mirroring of what is display on your iPhone, iPad and iPod (including video,TV program, apps, website, presentations, slide shows, movies, games, pics etc) to your HDMI equipped devices (like TV, Projector or Monitor,etc) to enjoy the larger and cleare","Lightning to HDMI Adapter, Lightning Digital AV Adapter 2K iPhone to HDMI Adapter for Select iPhone iPad and iPod Models and HDTV Monitor Projector - No Need Power (Red, 6.6ft) Why Choose the hdmi iphone adapter for tv ? Apple MFi Certified With the Apple MFi Certified Intelligent Chip Inside.No Error Message Pops Up U",plug,wifi,description|features,smart_plug:approved_identity_phrase_absent|smart_plug:identity_not_in_title_or_categories,,,
